Call_line,Date,Time,Received,Answered,Abandoned,Answered_wait,Abandoned_wait,Answer_Rate,Abandon_Rate,X0.10sec,X11.120sec,X2.3min,X3.5min,Over_5min,Weekday,X0.2min,estimate,smooth,Expected_Wait,X5.8min,Over_8min,Grade,Points
Reservations,4/5/2019,13:45:00,86,78,21,0:08:08,0:03:59,78.8,21.2,0,0,0,0,100,Friday,0,16,11,6.646770744,0.150007275,0.30500151,0,0
Reservations,4/5/2019,14:00:00,78,70,11,0:06:03,0:02:23,86.4,13.6,0,0,0,10,90,Friday,0,15,12,2.166955744,0.08623917,0.050189188,1,70
Reservations,4/5/2019,14:15:00,77,57,15,0:07:18,0:03:06,79.2,20.8,0,0,0,0,100,Friday,0,12,13,4.045125123,0.134284339,0.163339336,0,0
Reservations,4/5/2019,14:30:00,82,61,21,0:06:26,0:02:16,74.4,25.6,0,0,0,0,100,Friday,0,13,14,2.845975827,0.110162267,0.089888689,1,61
Reservations,4/5/2019,14:45:00,97,71,23,0:06:20,0:03:08,75.5,24.5,0,0,0,0,100,Friday,0,15,14,2.901659106,0.11231766,0.091647416,1,71
Reservations,4/5/2019,15:00:00,103,64,29,0:08:50,0:04:22,68.8,31.2,0,0,0,0,100,Friday,0,13,14,14.04480947,0.12161409,0.549288959,0,0
Reservations,4/5/2019,15:15:00,97,69,26,0:08:13,0:02:21,72.6,27.4,0,0,0,0,100,Friday,0,14,14,14.07695584,0.121892446,0.550546195,0,0
Reservations,4/5/2019,15:30:00,98,70,20,0:08:27,0:03:36,77.8,22.2,0,0,0,0,100,Friday,0,15,14,2.166955744,0.08623917,0.050189188,1,70
Reservations,4/5/2019,15:45:00,89,69,23,0:09:05,0:04:29,75,25,0,0,0,0,100,Friday,0,14,15,14.07695584,0.121892446,0.550546195,0,0
Reservations,4/5/2019,16:00:00,118,75,31,0:09:29,0:03:52,70.8,29.2,0,0,0,0,100,Friday,0,16,15,2.190227883,0.08716534,0.050728197,1,75
Reservations,4/5/2019,16:15:00,128,65,39,0:12:15,0:04:11,62.5,37.5,0,0,0,0,100,Friday,0,14,13,2.141404293,0.085222289,0.049597387,1,65
Reservations,4/5/2019,16:30:00,116,77,37,0:14:12,0:05:50,67.5,32.5,0,0,0,0,100,Friday,0,16,13,4.161233413,0.138138737,0.168027707,0,0
Reservations,4/5/2019,16:45:00,107,80,41,0:13:31,0:06:24,66.1,33.9,0,0,0,0,100,Friday,0,17,13,2.211547589,0.088013808,0.051221986,0,0
Reservations,4/5/2019,17:00:00,0,64,12,0:12:52,0:06:53,84.2,15.8,0,0,0,0,100,Friday,0,13,13,14.04480947,0.12161409,0.549288959,0,0
Reservations,4/5/2019,17:15:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Friday,0,1,12,NA,0,0,3,0
Reservations,4/6/2019,8:00:00,62,47,8,0:02:02,0:01:25,85.5,14.5,25.5,14.9,27.7,31.9,0,Saturday,40.4,10,10,3.963968678,0.131590222,0.160062295,3,141
Reservations,4/6/2019,8:15:00,35,41,1,0:00:40,0:00:07,97.6,2.4,65.9,17.1,17.1,0,0,Saturday,83,10,11,0.758779602,0.018919709,0.003746739,4,164
Reservations,4/6/2019,8:30:00,35,35,0,0:00:05,0:00:00,100,0,94.3,5.7,0,0,0,Saturday,100,11,11,0.090831185,0.000151304,2.82E-06,4,140
Reservations,4/6/2019,8:45:00,29,29,0,0:00:05,0:00:00,100,0,96.6,3.4,0,0,0,Saturday,100,10,11,0.06023925,7.58E-05,1.15E-06,4,116
Reservations,4/6/2019,9:00:00,36,35,1,0:00:07,0:00:04,97.2,2.8,88.6,11.4,0,0,0,Saturday,100,11,11,0.090831185,0.000151304,2.82E-06,4,140
Reservations,4/6/2019,9:15:00,41,39,1,0:00:05,0:00:05,97.5,2.5,92.3,7.7,0,0,0,Saturday,100,12,11,0.086296524,0.000108517,1.65E-06,4,156
Reservations,4/6/2019,9:30:00,33,33,1,0:00:05,0:00:05,97.1,2.9,93.9,6.1,0,0,0,Saturday,100,11,12,0.05920518,5.60E-05,6.97E-07,4,132
Reservations,4/6/2019,9:45:00,36,35,0,0:00:12,0:00:00,100,0,71.4,28.6,0,0,0,Saturday,100,11,12,0.090831185,0.000151304,2.82E-06,4,140
Reservations,4/6/2019,10:00:00,49,47,1,0:00:09,0:00:01,97.9,2.1,85.1,14.9,0,0,0,Saturday,100,14,13,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,4/6/2019,10:15:00,35,37,0,0:00:10,0:00:00,100,0,83.8,16.2,0,0,0,Saturday,100,12,12,0.057604575,4.09E-05,4.16E-07,4,148
Reservations,4/6/2019,10:30:00,56,54,1,0:00:07,0:00:05,98.2,1.8,85.2,14.8,0,0,0,Saturday,100,16,12,0.058105888,1.73E-05,9.57E-08,4,216
Reservations,4/6/2019,10:45:00,45,45,1,0:00:17,0:00:09,97.8,2.2,55.6,44.4,0,0,0,Saturday,100,14,11,0.053505598,2.13E-05,1.44E-07,4,180
Reservations,4/6/2019,11:00:00,46,44,1,0:00:29,0:00:14,97.8,2.2,40.9,59.1,0,0,0,Saturday,100,13,11,0.098417792,0.000123759,1.88E-06,4,176
Reservations,4/6/2019,11:15:00,32,27,1,0:01:09,0:00:33,96.4,3.6,11.1,85.2,3.7,0,0,Saturday,96.3,8,10,0.268515824,0.002827235,0.000226837,4,108
Reservations,4/6/2019,11:30:00,35,29,3,0:03:47,0:02:55,90.6,9.4,0,0,31,58.6,10.3,Saturday,0,6,10,13.64130803,0.118120169,0.533508119,0,0
Reservations,4/6/2019,11:45:00,49,25,8,0:07:35,0:01:54,75.8,24.2,0,0,0,0,100,Saturday,0,6,9,1.762549351,0.070144853,0.040822671,1,25
Reservations,4/6/2019,12:00:00,34,25,16,0:09:48,0:04:06,61,39,0,0,0,0,100,Saturday,0,6,8,1.762549351,0.070144853,0.040822671,0,0
Reservations,4/6/2019,12:15:00,59,49,13,0:05:25,0:02:01,79,21,0,0,14.3,38.8,46.9,Saturday,0,10,8,13.92242057,0.120554324,0.54450236,0,0
Reservations,4/6/2019,12:30:00,37,37,1,0:04:42,0:04:06,97.4,2.6,0,0,0,56.8,43.2,Saturday,0,8,9,3.855847619,0.128000972,0.155696442,0,0
Reservations,4/6/2019,12:45:00,50,47,5,0:04:57,0:02:07,90.4,9.6,0,0,0,55.3,44.7,Saturday,0,10,10,3.963968678,0.131590222,0.160062295,0,0
Reservations,4/6/2019,13:00:00,37,42,3,0:02:17,0:00:34,93.3,6.7,4.8,54.8,0,35.7,4.8,Saturday,59.6,9,11,3.914173753,0.1299372,0.15805161,0,0
Reservations,4/6/2019,13:15:00,44,42,5,0:01:14,0:00:47,89.4,10.6,11.9,83.3,4.8,0,0,Saturday,95.2,11,12,0.359307951,0.003783196,0.000303536,4,168
Reservations,4/6/2019,13:30:00,48,47,0,0:00:07,0:00:00,100,0,87.2,12.8,0,0,0,Saturday,100,14,12,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,4/6/2019,13:45:00,38,39,0,0:00:05,0:00:00,100,0,100,0,0,0,0,Saturday,100,12,12,0.086296524,0.000108517,1.65E-06,4,156
Reservations,4/6/2019,14:00:00,56,56,0,0:00:05,0:00:00,100,0,96.4,3.6,0,0,0,Saturday,100,16,13,0.08104737,4.31E-05,3.58E-07,4,224
Reservations,4/6/2019,14:15:00,54,52,0,0:00:08,0:00:00,100,0,75,25,0,0,0,Saturday,100,15,13,0.086476794,6.15E-05,6.24E-07,4,208
Reservations,4/6/2019,14:30:00,64,60,3,0:01:23,0:01:16,95.2,4.8,1.7,81.7,16.7,0,0,Saturday,83.4,14,13,0.722558059,0.014858705,0.002325649,4,240
Reservations,4/6/2019,14:45:00,68,47,6,0:01:13,0:00:17,88.7,11.3,25.5,57.4,12.8,4.3,0,Saturday,82.9,11,13,0.980820059,0.029008726,0.007338348,4,188
Reservations,4/6/2019,15:00:00,59,58,7,0:05:21,0:01:08,89.2,10.8,0,0,0,37.9,62.1,Saturday,0,12,14,6.526968553,0.147303526,0.299504126,0,0
Reservations,4/6/2019,15:15:00,65,57,5,0:02:38,0:01:10,91.9,8.1,0,28.1,49.1,15.8,7,Saturday,28.1,12,14,4.045125123,0.134284339,0.163339336,0,0
Reservations,4/6/2019,15:30:00,66,62,9,0:02:27,0:01:36,87.3,12.7,0,25.8,50,24.2,0,Saturday,25.8,13,14,4.078847343,0.135403801,0.164701015,3,186
Reservations,4/6/2019,15:45:00,62,65,3,0:01:22,0:00:29,95.6,4.4,20,41.5,35.4,3.1,0,Saturday,61.5,14,14,2.141404293,0.085222289,0.049597387,4,260
Reservations,4/6/2019,16:00:00,87,73,7,0:01:31,0:00:44,91.3,8.8,0,83.6,16.4,0,0,Saturday,83.6,17,13,0.557736705,0.007430874,0.000741369,4,292
Reservations,4/6/2019,16:15:00,76,67,5,0:01:57,0:00:53,93.1,6.9,0,56.7,43.3,0,0,Saturday,56.7,15,14,1.087919615,0.032176301,0.00813965,4,268
Reservations,4/6/2019,16:30:00,70,71,9,0:01:36,0:00:45,88.8,11.3,0,78.9,21.1,0,0,Saturday,78.9,16,14,0.914926488,0.022813136,0.004517768,4,284
Reservations,4/6/2019,16:45:00,74,76,3,0:00:41,0:00:16,96.2,3.8,13.2,85.5,1.3,0,0,Saturday,98.7,20,14,0.110685101,5.89E-05,4.89E-07,4,304
Reservations,4/6/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Saturday,0,1,14,NA,0,0,3,0
Reservations,4/7/2019,8:00:00,57,56,1,0:00:53,0:00:19,98.2,1.8,37.5,60.7,1.8,0,0,Sunday,98.2,15,13,0.167476671,0.000368349,8.43E-06,4,224
Reservations,4/7/2019,8:15:00,34,34,0,0:00:05,0:00:00,100,0,94.1,5.9,0,0,0,Sunday,100,11,13,0.073554106,9.25E-05,1.41E-06,4,136
Reservations,4/7/2019,8:30:00,44,43,1,0:00:06,0:00:03,97.7,2.3,90.7,9.3,0,0,0,Sunday,100,13,13,0.081720675,7.74E-05,9.61E-07,4,172
Reservations,4/7/2019,8:45:00,35,34,1,0:00:06,0:00:02,97.1,2.9,97.1,2.9,0,0,0,Sunday,100,11,13,0.073554106,9.25E-05,1.41E-06,4,136
Reservations,4/7/2019,9:00:00,46,45,1,0:00:06,0:00:03,97.8,2.2,88.9,11.1,0,0,0,Sunday,100,14,13,0.053505598,2.13E-05,1.44E-07,4,180
Reservations,4/7/2019,9:15:00,43,40,1,0:00:08,0:00:01,97.6,2.4,85,15,0,0,0,Sunday,100,12,12,0.104881241,0.000174708,3.26E-06,4,160
Reservations,4/7/2019,9:30:00,45,46,1,0:00:08,0:00:01,97.9,2.1,80.4,19.6,0,0,0,Sunday,100,14,13,0.064406492,3.43E-05,2.84E-07,4,184
Reservations,4/7/2019,9:45:00,35,32,1,0:00:06,0:00:02,97,3,93.8,6.3,0,0,0,Sunday,100.1,11,13,0.047330544,3.36E-05,3.42E-07,4,128
Reservations,4/7/2019,10:00:00,48,47,0,0:00:07,0:00:00,100,0,87.2,12.8,0,0,0,Sunday,100,14,13,0.077224053,5.49E-05,5.57E-07,4,188
Reservations,4/7/2019,10:15:00,36,39,0,0:00:15,0:00:00,100,0,74.4,25.6,0,0,0,Sunday,100,12,12,0.086296524,0.000108517,1.65E-06,4,156
Reservations,4/7/2019,10:30:00,41,41,0,0:00:06,0:00:00,100,0,92.7,7.3,0,0,0,Sunday,100,13,12,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,4/7/2019,10:45:00,37,37,0,0:00:05,0:00:00,100,0,91.9,8.1,0,0,0,Sunday,100,12,12,0.057604575,4.09E-05,4.16E-07,4,148
Reservations,4/7/2019,11:00:00,40,39,1,0:00:06,0:00:02,97.5,2.5,92.3,7.7,0,0,0,Sunday,100,12,12,0.086296524,0.000108517,1.65E-06,4,156
Reservations,4/7/2019,11:15:00,50,42,3,0:01:55,0:01:47,93.3,6.7,2.4,59.5,21.4,16.7,0,Sunday,61.9,10,12,0.945502371,0.02796417,0.007074106,3,126
Reservations,4/7/2019,11:30:00,38,40,3,0:02:43,0:00:47,93,7,2.5,25,27.5,45,0,Sunday,27.5,9,12,1.959980785,0.078002108,0.04539541,3,120
Reservations,4/7/2019,11:45:00,38,38,0,0:00:07,0:00:00,100,0,89.5,10.5,0,0,0,Sunday,100,12,11,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,4/7/2019,12:00:00,57,55,1,0:01:41,0:00:04,98.2,1.8,3.6,61.8,34.5,0,0,Sunday,65.4,12,11,2.081707387,0.082846508,0.048214738,4,220
Reservations,4/7/2019,12:15:00,44,44,1,0:00:10,0:00:09,97.8,2.2,77.3,22.7,0,0,0,Sunday,100,13,10,0.098417792,0.000123759,1.88E-06,4,176
Reservations,4/7/2019,12:30:00,51,38,2,0:00:49,0:00:16,95,5,31.6,65.8,2.6,0,0,Sunday,97.4,11,11,0.166272751,0.000630138,2.18E-05,4,152
Reservations,4/7/2019,12:45:00,43,32,8,0:04:17,0:01:33,80,20,0,0,3.1,84.4,12.5,Sunday,0,7,11,3.786141267,0.125686959,0.152881748,0,0
Reservations,4/7/2019,13:00:00,69,45,13,0:04:54,0:02:49,77.6,22.4,0,0,0,53.3,46.7,Sunday,0,10,11,2.006194572,0.079841296,0.046465774,1,45
Reservations,4/7/2019,13:15:00,61,47,15,0:06:36,0:02:31,74.6,23.8,0,0,0,0,100,Sunday,0,10,11,3.963968678,0.131590222,0.160062295,0,0
Reservations,4/7/2019,13:30:00,72,55,14,0:05:18,0:03:16,79.7,20.3,0,0,0,40,60,Sunday,0,12,11,2.081707387,0.082846508,0.048214738,1,55
Reservations,4/7/2019,13:45:00,65,54,14,0:05:55,0:03:19,79.4,20.6,0,0,0,35.2,64.8,Sunday,0,11,11,13.96847696,0.120953127,0.546303613,0,0
Reservations,4/7/2019,14:00:00,64,63,5,0:05:06,0:01:59,92.6,7.4,0,0,0,46,54,Sunday,0,13,11,6.561788491,0.148089358,0.301101914,0,0
Reservations,4/7/2019,14:15:00,68,58,11,0:04:28,0:01:40,84.1,15.9,0,0,0,82.8,17.2,Sunday,0,12,12,6.526968553,0.147303526,0.299504126,0,0
Reservations,4/7/2019,14:30:00,68,51,12,0:04:45,0:01:59,81,19,0,0,0,74.5,25.5,Sunday,0,11,12,2.776703422,0.107480865,0.087700755,1,51
Reservations,4/7/2019,14:45:00,63,41,10,0:07:15,0:02:55,80.4,19.6,0,0,0,22,78,Sunday,0,9,13,2.686970835,0.104007489,0.084866597,1,41
Reservations,4/7/2019,15:00:00,76,59,11,0:09:39,0:04:38,84.3,15.7,0,0,0,0,100,Sunday,0,12,14,14.00891722,0.121303299,0.547885222,0,0
Reservations,4/7/2019,15:15:00,68,73,10,0:07:10,0:03:37,88,12,0,0,0,11,89,Sunday,0,15,14,6.621158945,0.149429257,0.303826257,0,0
Reservations,4/7/2019,15:30:00,94,75,8,0:04:21,0:01:27,90.4,9.6,0,0,0,85.3,14.7,Sunday,0,16,15,2.190227883,0.08716534,0.050728197,1,75
Reservations,4/7/2019,15:45:00,69,77,6,0:06:36,0:03:37,92.8,7.2,0,0,0,0,100,Sunday,0,16,16,4.161233413,0.138138737,0.168027707,0,0
Reservations,4/7/2019,16:00:00,82,88,7,0:03:54,0:01:39,92.6,7.4,0,2.3,23.9,58,15.9,Sunday,2.3,18,15,6.691724171,0.151021804,0.307064295,0,0
Reservations,4/7/2019,16:15:00,77,73,3,0:02:17,0:02:24,96.1,3.9,0,46.6,38.4,15.1,0,Sunday,46.6,16,15,1.36211745,0.046440289,0.015200409,3,219
Reservations,4/7/2019,16:30:00,75,78,2,0:01:01,0:00:32,97.5,2.5,3.8,92.3,3.8,0,0,Sunday,96.1,19,15,0.280056053,0.001061352,3.66E-05,4,312
Reservations,4/7/2019,16:45:00,65,70,1,0:00:22,0:00:09,98.6,1.4,48.6,51.4,0,0,0,Sunday,100,19,15,0.0897434,3.57E-05,2.42E-07,4,280
Reservations,4/7/2019,17:00:00,0,0,0,0:00:00,0:00:00,0,0,0,0,0,0,0,Sunday,0,1,15,NA,0,0,3,0
Reservations,4/8/2019,8:00:00,100,63,11,0:03:17,0:02:28,85.1,14.9,14.3,12.7,7.9,50.8,14.3,Monday,27,13,16,6.561788491,0.148089358,0.301101914,0,0
Reservations,4/8/2019,8:15:00,62,65,19,0:03:37,0:01:50,77.4,22.6,3.1,26.2,3.1,29.2,38.5,Monday,29.3,14,17,2.141404293,0.085222289,0.049597387,1,65
Reservations,4/8/2019,8:30:00,68,72,0,0:00:06,0:00:00,100,0,84.7,15.3,0,0,0,Monday,100,19,16,0.119712199,8.51E-05,8.64E-07,4,288
Reservations,4/8/2019,8:45:00,65,63,0,0:00:06,0:00:00,100,0,95.2,4.8,0,0,0,Monday,100,17,16,0.121045132,0.000114574,1.42E-06,4,252
Reservations,4/8/2019,9:00:00,65,65,1,0:00:15,0:00:20,98.5,1.5,61.5,38.5,0,0,0,Monday,100,18,16,0.082985043,3.30E-05,2.24E-07,4,260
Reservations,4/8/2019,9:15:00,76,75,1,0:00:21,0:00:08,98.7,1.3,22.7,77.3,0,0,0,Monday,100,20,17,0.096257632,3.83E-05,2.60E-07,4,300
Reservations,4/8/2019,9:30:00,75,63,6,0:01:27,0:01:12,91.3,8.7,4.8,65.1,30.2,0,0,Monday,69.9,14,17,1.316711013,0.044892193,0.0146937,4,252
Reservations,4/8/2019,9:45:00,63,58,11,0:01:47,0:01:00,84.1,15.9,0,74.1,25.9,0,0,Monday,74.1,13,17,1.290522466,0.043999316,0.014401452,4,232
Reservations,4/8/2019,10:00:00,65,65,1,0:00:20,0:00:34,98.5,1.5,38.5,61.5,0,0,0,Monday,100,18,17,0.082985043,3.30E-05,2.24E-07,4,260
Reservations,4/8/2019,10:15:00,85,69,1,0:00:37,0:00:29,98.6,1.4,39.1,55.1,5.8,0,0,Monday,94.2,17,17,0.29911034,0.001477574,6.28E-05,4,276
Reservations,4/8/2019,10:30:00,77,70,8,0:03:20,0:01:31,89.7,10.3,0,0,35.7,64.3,0,Monday,0,15,16,2.166955744,0.08623917,0.050189188,3,210
Reservations,4/8/2019,10:45:00,80,89,5,0:01:14,0:00:24,94.7,5.3,12.4,70.8,16.9,0,0,Monday,83.2,20,16,0.701680313,0.011695681,0.001457403,4,356
Reservations,4/8/2019,11:00:00,86,71,6,0:00:45,0:00:45,92.2,7.8,29.6,70.4,0,0,0,Monday,100,19,16,0.103717237,5.52E-05,4.58E-07,4,284
Reservations,4/8/2019,11:15:00,90,68,13,0:03:19,0:01:46,84,16,0,20.6,11.8,66.2,1.5,Monday,20.6,14,15,6.592986813,0.148793456,0.302533517,3,204
Reservations,4/8/2019,11:30:00,60,62,7,0:03:26,0:01:31,89.9,10.1,0,0,14.5,85.5,0,Monday,0,13,15,4.078847343,0.135403801,0.164701015,3,186
Reservations,4/8/2019,11:45:00,74,58,5,0:02:44,0:01:40,92.1,7.9,0,3.4,67.2,29.3,0,Monday,3.4,12,14,6.526968553,0.147303526,0.299504126,3,174
Reservations,4/8/2019,12:00:00,73,62,13,0:04:18,0:01:53,82.7,17.3,0,0,22.6,37.1,40.3,Monday,0,13,13,4.078847343,0.135403801,0.164701015,0,0
Reservations,4/8/2019,12:15:00,74,65,9,0:02:50,0:01:11,87.8,12.2,0,21.5,35.4,43.1,0,Monday,21.5,14,13,2.141404293,0.085222289,0.049597387,3,195
Reservations,4/8/2019,12:30:00,94,59,24,0:05:31,0:03:11,71.1,28.9,0,0,0,32.2,67.8,Monday,0,12,13,14.00891722,0.121303299,0.547885222,0,0
Reservations,4/8/2019,12:45:00,76,53,20,0:06:14,0:03:14,72.6,27.4,0,0,0,0,100,Monday,0,11,13,6.487751201,0.146418452,0.297704553,0,0
Reservations,4/8/2019,13:00:00,97,56,26,0:08:46,0:03:31,68.3,31.7,0,0,0,0,100,Monday,0,12,13,2.813375531,0.108900372,0.088859025,1,56
Reservations,4/8/2019,13:15:00,86,58,33,0:10:03,0:04:01,63.7,36.3,0,0,0,0,100,Monday,0,12,14,6.526968553,0.147303526,0.299504126,0,0
Reservations,4/8/2019,13:30:00,76,79,16,0:08:02,0:02:32,83.2,16.8,0,0,0,0,100,Monday,0,16,14,14.13234113,0.122372028,0.5527123,0,0
Reservations,4/8/2019,13:45:00,87,78,12,0:04:18,0:02:16,86.7,13.3,0,0,0,78.2,21.8,Monday,0,16,14,6.646770744,0.150007275,0.30500151,0,0
Reservations,4/8/2019,14:00:00,87,74,12,0:04:31,0:02:28,86,14,0,0,0,77,23,Monday,0,15,14,14.10597235,0.1221437,0.551681024,0,0
Reservations,4/8/2019,14:15:00,110,76,18,0:05:04,0:02:19,80.9,19.1,0,0,0,56.6,43.4,Monday,0,16,15,2.925721733,0.113249078,0.092407422,1,76
Reservations,4/8/2019,14:30:00,93,67,27,0:05:44,0:02:44,71.3,28.7,0,0,0,10.4,89.6,Monday,0,14,16,4.109078073,0.136407358,0.165921711,0,0
Reservations,4/8/2019,14:45:00,108,61,27,0:07:58,0:03:19,69.3,30.7,0,0,0,0,100,Monday,0,13,16,2.845975827,0.110162267,0.089888689,1,61
Reservations,4/8/2019,15:00:00,106,76,30,0:09:01,0:03:35,71.7,28.3,0,0,0,0,100,Monday,0,16,16,2.925721733,0.113249078,0.092407422,1,76
Reservations,4/8/2019,15:15:00,89,97,17,0:06:59,0:03:34,85.1,14.9,0,0,0,8.2,91.8,Monday,0,20,16,4.24210379,0.140823358,0.171293197,0,0
Reservations,4/8/2019,15:30:00,105,67,21,0:06:34,0:02:57,76.1,23.9,0,0,0,9,91,Monday,0,14,17,4.109078073,0.136407358,0.165921711,0,0
Reservations,4/8/2019,15:45:00,111,78,32,0:08:27,0:03:36,70.9,29.1,0,0,0,0,100,Monday,0,16,17,6.646770744,0.150007275,0.30500151,0,0
Reservations,4/8/2019,16:00:00,120,86,30,0:06:39,0:03:18,74.1,25.9,0,0,0,0,100,Monday,0,18,17,2.968021866,0.114886435,0.09374345,1,86
Reservations,4/8/2019,16:15:00,123,98,24,0:07:57,0:03:32,80.3,19.7,0,0,0,0,100,Monday,0,20,17,6.73005044,0.151886768,0.308822979,0,0
Reservations,4/8/2019,16:30:00,135,89,31,0:09:13,0:03:42,74.2,25.8,0,0,0,0,100,Monday,0,18,16,14.17859601,0.122772549,0.554521317,0,0
Reservations,4/8/2019,16:45:00,92,98,19,0:09:26,0:05:41,83.8,16.2,0,0,0,0,100,Monday,0,20,17,6.73005044,0.151886768,0.308822979,0,0
Reservations,4/8/2019,17:00:00,0,38,6,0:07:51,0:05:37,86.4,13.6,0,0,0,0,100,Monday,0,8,17,6.33126473,0.142886795,0.290523831,0,0
Reservations,4/9/2019,8:00:00,68,61,5,0:00:52,0:00:47,92.4,7.6,34.4,59,6.6,0,0,Tuesday,93.4,15,15,0.37563077,0.003096305,0.000200478,4,244
Reservations,4/9/2019,8:15:00,53,53,2,0:00:08,0:00:14,96.4,3.6,83,17,0,0,0,Tuesday,100,15,14,0.102331999,9.69E-05,1.20E-06,4,212
Reservations,4/9/2019,8:30:00,69,69,0,0:00:05,0:00:00,100,0,95.7,4.3,0,0,0,Tuesday,100,19,14,0.077532233,2.30E-05,1.28E-07,4,276
Reservations,4/9/2019,8:45:00,33,33,0,0:00:06,0:00:00,100,0,84.8,15.2,0,0,0,Tuesday,100,11,15,0.05920518,5.60E-05,6.97E-07,4,132
Reservations,4/9/2019,9:00:00,41,41,0,0:00:07,0:00:00,100,0,85.4,14.6,0,0,0,Tuesday,100,13,15,0.055655476,2.96E-05,2.46E-07,4,164
Reservations,4/9/2019,9:15:00,38,38,0,0:00:06,0:00:00,100,0,89.5,10.5,0,0,0,Tuesday,100,12,15,0.070686954,6.69E-05,8.32E-07,4,152
Reservations,4/9/2019,9:30:00,58,57,1,0:00:13,0:00:08,98.3,1.7,63.2,36.8,0,0,0,Tuesday,100,16,15,0.095342755,6.78E-05,6.88E-07,4,228
Reservations,4/9/2019,9:45:00,64,62,0,0:00:30,0:00:00,100,0,45.2,54.8,0,0,0,Tuesday,100,17,15,0.103828055,7.38E-05,7.49E-07,4,248
Reservations,4/9/2019,10:00:00,57,54,1,0:00:41,0:00:26,98.2,1.8,24.1,75.9,0,0,0,Tuesday,100,16,15,0.058105888,1.73E-05,9.57E-08,4,216
Reservations,4/9/2019,10:15:00,48,48,0,0:00:58,0:00:00,100,0,20.8,79.2,0,0,0,Tuesday,100,14,15,0.092270617,8.73E-05,1.09E-06,4,192
Reservations,4/9/2019,10:30:00,62,56,5,0:00:27,0:00:14,91.8,8.2,26.8,73.2,0,0,0,Tuesday,100,16,15,0.08104737,4.31E-05,3.58E-07,4,224
Reservations,4/9/2019,10:45:00,58,61,1,0:00:27,0:00:22,98.4,1.6,39.3,60.7,0,0,0,Tuesday,100,17,14,0.088907882,4.73E-05,3.93E-07,4,244
Reservations,4/9/2019,11:00:00,49,50,0,0:00:09,0:00:00,100,0,76,24,0,0,0,Tuesday,100,15,14,0.06122542,2.44E-05,1.65E-07,4,200
Reservations,4/9/2019,11:15:00,75,53,8,0:02:24,0:01:37,86.9,13.1,11.3,28.3,18.9,41.5,0,Tuesday,39.6,12,13,1.261417912,0.04300702,0.014076663,3,159
Reservations,4/9/2019,11:30:00,52,56,4,0:02:50,0:01:29,93.3,6.7,0,8.9,44.6,46.4,0,Tuesday,8.9,12,13,2.813375531,0.108900372,0.088859025,3,168
Reservations,4/9/2019,11:45:00,60,51,7,0:02:04,0:01:09,87.9,12.1,0,49,41.2,9.8,0,Tuesday,49,11,12,2.776703422,0.107480865,0.087700755,3,153
Reservations,4/9/2019,12:00:00,54,48,9,0:02:47,0:01:29,84.2,15.8,0,10.4,54.2,35.4,0,Tuesday,10.4,10,11,6.44310258,0.145410802,0.295655754,3,144
Reservations,4/9/2019,12:15:00,65,61,4,0:01:45,0:01:25,93.8,6.2,0,63.9,36.1,0,0,Tuesday,63.9,14,11,0.873002645,0.021767791,0.004310755,4,244
Reservations,4/9/2019,12:30:00,41,36,2,0:02:05,0:01:26,94.7,5.3,0,41.7,50,8.3,0,Tuesday,41.7,8,12,2.630748713,0.101831238,0.08309085,3,108
Reservations,4/9/2019,12:45:00,73,45,10,0:04:31,0:02:35,81.8,18.2,0,0,0,73.3,26.7,Tuesday,0,10,12,2.006194572,0.079841296,0.046465774,1,45
Reservations,4/9/2019,13:00:00,54,52,11,0:05:46,0:02:26,82.5,17.5,0,0,0,11.5,88.5,Tuesday,0,11,13,4.007164275,0.133024168,0.161806503,0,0
Reservations,4/9/2019,13:15:00,55,58,10,0:04:44,0:02:15,85.3,14.7,0,5.2,12.1,36.2,46.6,Tuesday,5.2,12,14,6.526968553,0.147303526,0.299504126,0,0
Reservations,4/9/2019,13:30:00,64,66,2,0:00:18,0:00:03,97.1,2.9,54.5,45.5,0,0,0,Tuesday,100,18,14,0.09646186,5.13E-05,4.26E-07,4,264
Reservations,4/9/2019,13:45:00,60,60,0,0:00:09,0:00:00,100,0,83.3,16.7,0,0,0,Tuesday,100,17,15,0.075978058,3.02E-05,2.05E-07,4,240
Reservations,4/9/2019,14:00:00,76,71,3,0:00:27,0:00:14,95.9,4.1,14.1,85.9,0,0,0,Tuesday,100,19,16,0.103717237,5.52E-05,4.58E-07,4,284
Reservations,4/9/2019,14:15:00,70,62,2,0:00:52,0:00:26,96.9,3.1,4.8,95.2,0,0,0,Tuesday,100,17,16,0.103828055,7.38E-05,7.49E-07,4,248
Reservations,4/9/2019,14:30:00,87,76,7,0:02:40,0:01:30,91.6,8.4,0,19.7,42.1,38.2,0,Tuesday,19.7,16,17,2.925721733,0.113249078,0.092407422,3,228
